ASIN,Brand,Title,Category,BuyBox,#,Fulfillment ,Price,FBA fee,Sales,Revenue,BSR,Rating,Review Count,Review Velocity,Dimensions,Weight,Size Tier,Images,Unnamed: 19,Unnamed: 20,select,url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10
B07FR5C2FQ,QBLEEV,QBLEEV Parrot Playstand Perch Bird Play Stand Small Birds Play Gym Cockatiel Playground Platform Hanging Bell Swing Ladders Toys with Birdcage Food Dish Feeder Cup for Small Animals Hamsters Finch,Pet Supplies,QBLEEV,1.0,FBA,24.89,9.37,3.0,74.67,"268,474",3.0,11,0.0,11.0x14.8x2.7,1.38,Large Standard-Size,6.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975225011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_5,'Birds','Cages & Accessories','Birdcage Stands',,,,,,,
B07CG8T7WC,QBLEEV,QBLEEV Bird Perches Nest Play Stand Gym Parrot Playground Playgym Playpen Playstand Swing Bridge Wood Climb Ladders Wooden Conures Parakeet Macaw African,Pet Supplies,QBLEEV,1.0,FBA,49.95,16.51,1.0,49.95,"415,370",3.5,14,0.0,8.8x19.6x2.2,2.25,Small Oversize,4.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975225011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_5,'Birds','Cages & Accessories','Birdcage Stands',,,,,,,
B07CL3NKNC,Hypeety,"Hypeety Pet Wooden Small Animals Platform Bird Perch Playground Mouse, Totoro, Dwarf Hamster, Chinchilla, Gerbil, Paw Grinding Cage Accessories",Pet Supplies,Hypeety Store,2.0,FBA,9.95,4.68,0.0,,"429,855",3.0,1,0.0,6.5x9.0x3.1,0.3,Large Standard-Size,8.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975225011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_5,'Birds','Cages & Accessories','Birdcage Stands',,,,,,,
B0087G6F80,YML,"YML 2-Shelf Stand for 2464, 2474 and 2484, Black",Pet Supplies,Amazon,3.0,AMZ,59.99,23.19,0.0,,"472,157",2.5,7,0.0,18.3x30.7x3.4,8.35,Small Oversize,1.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975225011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_5,'Birds','Cages & Accessories','Birdcage Stands',,,,,,,
B07VC249W3,MINORPET,"MINORPET Birds Stand, Wood Bird Perch Training Playstand Playground Play Gym for Parrots/Lovebirds/Cockatiels/Parakeets and More",Pet Supplies,Minorpet Product,1.0,FBA,17.99,5.89,0.0,,"552,617",0.0,0,0.0,6.1x6.1x1.9,0.33,Large Standard-Size,5.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975225011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_5,'Birds','Cages & Accessories','Birdcage Stands',,,,,,,
B06XVBV72C,sleeri,Small Parrot Perch Stand Wood Bird Stands Pet Parakeet Budgie Playstand Grinding Birdcage Cage Accessories,Pet Supplies,looyi,2.0,FBA,10.99,4.84,0.0,,"600,693",0.0,0,0.0,2.0x4.7x1.5,0.05,Large Standard-Size,4.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975225011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_5,'Birds','Cages & Accessories','Birdcage Stands',,,,,,,
B07ZYVWV47,QBLEEV,Natural Wood Pet Parrot Perch Stand for Bird Cage，Small Animals Platform Shelf Paw Grinding Stick Wooden Chewing Toys Cage Playpen Accessories，Play Exercise Gym Toys for Parakeet Conure Hamster Mouse,Pet Supplies,QBLEEV,1.0,,10.89,4.85,,,,0.0,0,0.0,7.9x7.9x1.2,0.44,Large Standard-Size,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975225011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_5,'Birds','Cages & Accessories','Birdcage Stands',,,,,,,
B07Z8MW9TK,QBLEEV,Parrot Playstand Bird Play Stand，Cockatiel Birdcage Stands Wood Perch，Conures Playground Gym Playpen with Ladder Swing Rope Stands Bell Chewing Toys Exercise Play，Best for Cockatoo Macaws African Grey,Pet Supplies,QBLEEV,1.0,,17.48,5.84,,,,0.0,0,0.0,7.9x7.9x1.2,0.55,Large Standard-Size,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975225011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_5,'Birds','Cages & Accessories','Birdcage Stands',,,,,,,
B07Z7QBNG9,QBLEEV,"Bird Perches Cage Toys，Small Animals Nest Wooden Hanging Toy，Parrot Play Gym Stands with Acrylic Wood Swing,Rattan Ball,Ferris Wheel，Pet Training Playstand for Cockatiels/Conures/Hamster/Rat/Squirrel",Pet Supplies,QBLEEV,1.0,,13.96,5.31,,,,0.0,0,0.0,5.9x5.9x1.2,0.44,Large Standard-Size,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975225011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_5,'Birds','Cages & Accessories','Birdcage Stands',,,,,,,
B07XRJZWSS,QBLEEV,"Bird Cage Stand Play Gym, Green Cheek Conure Perch Playground, Wood Parrot Climbing Ladder Chewing Chain Swing for Lovebirds Budgies Finches Parakeets, Activity Center,Birdcage Training Accessories",Pet Supplies,QBLEEV,1.0,FBA,19.99,7.7,,,,0.0,0,0.0,4.4x15.3x3.0,1.04,Large Standard-Size,4.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975225011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_5,'Birds','Cages & Accessories','Birdcage Stands',,,,,,,
B07XKS5CDX,QBLEEV,"Safe Natural Wood Bird Cage Bite Toy with Bell, Hanging Pet Parrot Chew Play Toy For Sun Conures Monk Parakeets Cockatiels Lovebirds African Grey Cockatoo Amazon,Green-cheeked Small Medium Budgies",Pet Supplies,QBLEEV,1.0,,10.99,4.78,,,,0.0,0,0.0,3.9x3.9x0.8,0.18,Large Standard-Size,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975225011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_5,'Birds','Cages & Accessories','Birdcage Stands',,,,,,,
B07WCBR93D,QBLEEV,"QBLEEV Bird Sanded Perch, Bird Stand for Cage, Wooden Parrot Rough Surface Stand, Trim Nail Exercise Foot Toys- 3 Pack -5.9 inch Length- Diameter 0.7 inch(Bird Cage Not Include)",Pet Supplies,QBLEEV,1.0,,10.95,4.05,,,,0.0,0,0.0,2.0x4.0x0.2,0.15,Small Standard-Size,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975225011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_5,'Birds','Cages & Accessories','Birdcage Stands',,,,,,,
B07NQN3ZQ4,sophihstore,sophihstore Bird Cage Swing Parrot Swing Wooden and Metal Parrot Swing Small cage Birds Toys,Pet Supplies,shopestore,1.0,,14.99,5.44,,,,0.0,0,0.0,4.4x5.6x0.9,0.2,Large Standard-Size,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975225011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_5,'Birds','Cages & Accessories','Birdcage Stands',,,,,,,
B07MBGCT28,Yosooo,"Yosooo 2 Pcs Parrot Stand Toy, Bird Perch Stand Platform Toy Playground Paw Grinding Clean for Pet Parrot Hamster Squirrel",Pet Supplies,xuuyuu,2.0,,8.09,4.34,,,,0.0,0,0.0,4.5x6.2x1.5,0.2,Large Standard-Size,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975225011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_5,'Birds','Cages & Accessories','Birdcage Stands',,,,,,,
B07GB9NMD5,Petall,Bird Parrots Grinding Perch Molar Stick Toy -Small Animals Pets Parakeet Hamster Chinchilas Paw Teeth Care Grind Mineral Stick,Pet Supplies,Petall Store,2.0,,7.99,3.57,0.0,,"1,011,346",0.0,0,0.0,0.7x4.7x0.7,0.36,Small Standard-Size,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975225011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_5,'Birds','Cages & Accessories','Birdcage Stands',,,,,,,
B008SEO966,Couronne Company,"Couronne Company M402-200-48 Drop Recycled Glass Vase & Metal Stand, 8', Dark Amber, 1 Piece",Home & Kitchen,,3.0,,17.99,7.96,1.0,17.98,"458,820",5.0,3,0.0,8.0x8.0x5.0,2.0,Large Standard-Size,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975225011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_5,'Birds','Cages & Accessories','Birdcage Stands',,,,,,,
B005QBJID8,YML,"YML Single Shelf Stand for 2484 and 2494, White",Pet Supplies,,2.0,,38.45,18.97,0.0,,"1,475,782",0.0,0,0.0,18.5x31.0x3.2,2.8,Small Oversize,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975225011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_5,'Birds','Cages & Accessories','Birdcage Stands',,,,,,,
B081DCLB2Q,AHUA,"2Pcs Decorative White Wedding Metal Bird Cages, Square Bird Cages Metal Wall Hanging Bird Cage, White Metal Birdcage with Hinged Top for Small Birds Wedding Party Baby Shower Chrismas Home Decoration",Home & Kitchen,AHUA,1.0,FBA,33.88,11.86,0.0,,"2,471,299",0.0,0,0.0,8.4x13.1x7.7,2.07,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975226011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_4,'Birds','Cages & Accessories','Birdcages',,,,,,,
B01HO0JAPO,YML,YML Flat Top Parakeet Cage,Pet Supplies,Amazon,4.0,AMZ,23.44,14.06,0.0,,"509,661",2.5,3,0.0,13.6x19.7x3.5,5.0,Small Oversize,1.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975226011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_4,'Birds','Cages & Accessories','Birdcages',,,,,,,
B000I1M62G,MidWest Homes for Pets,MidWest Homes for Pets Mediana,Pet Supplies,,1.0,,508.14,244.48,0.0,,"533,985",3.5,13,0.0,26.5x46.0x26.0,123.0,Special Oversize,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975226011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_4,'Birds','Cages & Accessories','Birdcages',,,,,,,
B00BUEMRD8,YML,YML Table Top Bird Cage,Pet Supplies,VirVentures,2.0,MFN,97.19,39.58,0.0,,"562,131",5.0,2,0.0,30.2x37.1x4.9,11.6,Medium Oversize,1.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975226011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_4,'Birds','Cages & Accessories','Birdcages',,,,,,,
B01L9OGOSM,YML,YML Cornerless Round Top Shape Bird Cage - Medium,Pet Supplies,Amazon,2.0,AMZ,38.35,20.09,0.0,,"606,912",0.0,0,0.0,17.0x26.5x5.0,3.8,Small Oversize,1.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975226011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_4,'Birds','Cages & Accessories','Birdcages',,,,,,,
B01HO0J5QI,YML,YML House Top Style Parakeet Cage,Pet Supplies,Amazon,4.0,AMZ,31.05,15.58,0.0,,"613,557",4.0,5,0.0,13.6x19.7x3.7,5.0,Small Oversize,1.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975226011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_4,'Birds','Cages & Accessories','Birdcages',,,,,,,
B00QAARAFC,Iconic Pet,Iconic Pet Mouse Cage,Pet Supplies,Amazon,2.0,AMZ,49.99,24.88,0.0,,"659,354",0.0,0,0.0,16.0x18.5x11.6,3.53,Small Oversize,1.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975226011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_4,'Birds','Cages & Accessories','Birdcages',,,,,,,
B01L9OGVB2,YML,"YML Taj Mahal top Shape, Small",Pet Supplies,,3.0,,37.61,20.36,0.0,,"763,509",0.0,0,0.0,19.3x23.8x5.4,4.85,Small Oversize,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975226011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_4,'Birds','Cages & Accessories','Birdcages',,,,,,,
B01J1KZP5Y,YML,YML Cornerless Flat Top Bird Cage - Medium,Pet Supplies,,2.0,,38.43,20.48,0.0,,"752,535",1.0,1,0.0,16.0x24.0x6.5,4.75,Small Oversize,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975226011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_4,'Birds','Cages & Accessories','Birdcages',,,,,,,
B00XYYG4TU,YML,YML A1754 Bar Spacing Villa Top Bird Cage,Pet Supplies,Amazon,2.0,AMZ,62.99,27.97,0.0,,"755,794",0.0,0,0.0,17.2x29.7x7.5,6.7,Small Oversize,1.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975226011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_4,'Birds','Cages & Accessories','Birdcages',,,,,,,
B00JMQWPOC,Iconic Pet,Iconic Pet Dome Top Bird Cage,Pet Supplies,Amazon,2.0,AMZ,38.28,22.59,0.0,,"785,285",3.5,3,0.0,12.8x21.9x10.2,3.05,Small Oversize,1.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975226011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_4,'Birds','Cages & Accessories','Birdcages',,,,,,,
B07Z45SBBH,Supernova,Supernova Pet Supplies Bird Cage,Pet Supplies,OceanDolphins,1.0,,21.99,19.54,,,,0.0,0,0.0,18.0x18.5x9.0,3.0,Small Oversize,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975226011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_4,'Birds','Cages & Accessories','Birdcages',,,,,,,
B07YS9FX2L,Supernova,Supernova Pet Supplies Bird Cage,Pet Supplies,OceanDolphins,1.0,,21.99,15.36,,,,0.0,0,0.0,12.2x19.4x6.3,2.4,Small Oversize,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975226011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_4,'Birds','Cages & Accessories','Birdcages',,,,,,,
B07RRRXCGP,AYNEFY,AYNEFY Bird Cage Cover Ventilated Nylon Shell Seed Catcher Large Size Parrot Cage Seed Catcher Soft Airy Mesh Stretchy Cage Skirt for Bird Parrot Cage Use,Pet Supplies,Umiway,2.0,FBA,12.29,5.03,0.0,,"982,110",0.0,0,0.0,4.0x6.0x2.4,0.1,Large Standard-Size,3.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975226011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_4,'Birds','Cages & Accessories','Birdcages',,,,,,,
B01N375RS4,YML,"YML A1304GRN Round Top Style Small Parakeet Cage, 11 x 9 x 16",Pet Supplies,,4.0,,24.99,19.23,,,,0.0,0,0.0,16.0x24.0x7.0,5.0,Small Oversize,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975226011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_4,'Birds','Cages & Accessories','Birdcages',,,,,,,
B01E96S84U,YML,"YML 2424PK Breeding Cage Utility Cage, 24 x 16 x 16, Pink",Pet Supplies,,1.0,,89.99,27.08,0.0,,"940,462",0.0,0,0.0,25.2x33.0x2.5,8.1,Small Oversize,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975226011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_4,'Birds','Cages & Accessories','Birdcages',,,,,,,
B01L9OGVL2,YML,"YML Cornerless Round Top Shape, Medium",Pet Supplies,,2.0,,38.35,19.33,0.0,,"898,745",0.0,0,0.0,16.1x24.6x5.1,4.23,Small Oversize,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975226011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_4,'Birds','Cages & Accessories','Birdcages',,,,,,,
B017618DWW,YML,"YML Small Breeding Cage, 24 x 16 x 16, Orange",Pet Supplies,,2.0,,89.99,28.22,,,,0.0,0,0.0,25.0x32.0x3.0,8.0,Small Oversize,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975226011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_4,'Birds','Cages & Accessories','Birdcages',,,,,,,
B017618DV8,YML,"YML Small Breeding Cage, 24 x 16 x 16, Yellow",Pet Supplies,,2.0,,89.99,28.22,,,,0.0,0,0.0,25.0x32.0x3.0,8.0,Small Oversize,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975226011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_4,'Birds','Cages & Accessories','Birdcages',,,,,,,
B016K1P8HC,YML,"YML Small Breeding Cage, 24 x 16 x 16, Red",Pet Supplies,,2.0,,73.99,26.2,,,,0.0,0,0.0,25.4x32.4x3.1,6.05,Small Oversize,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975226011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_4,'Birds','Cages & Accessories','Birdcages',,,,,,,
B016K1P5HA,YML,"YML 3/8' Bar Spacing Shall Top Small Bird Cage with Black Stand, 18' x 14'",Pet Supplies,,1.0,,159.99,42.14,,,,0.0,0,0.0,19.0x32.0x6.0,15.0,Small Oversize,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975226011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_4,'Birds','Cages & Accessories','Birdcages',,,,,,,
B00U5GDZTM,RCI,"RCI 18142873K Playtop Bird Cage, Black",Pet Supplies,,1.0,,56.79,26.28,0.0,,"1,406,479",0.0,0,0.0,20.0x30.0x6.0,13.0,Small Oversize,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975226011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_4,'Birds','Cages & Accessories','Birdcages',,,,,,,
B00NEDHNU0,Pro Select,"Proselect Mod Kennel Cage for Pets, 13-Unit",Pet Supplies,Amazon,1.0,AMZ,"5,588",841.32,,,,0.0,0,0.0,1.0x1.0x1.0,0.02,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975226011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_4,'Birds','Cages & Accessories','Birdcages',,,,,,,
B07RGXV3F9,Alfie,Alfie Pet - Alain Bird Ladder with Mirror and Bead,Pet Supplies,Alfie Pet,1.0,FBA,7.99,4.39,0.0,,"577,040",0.0,0,0.0,9.0x11.3x1.6,0.13,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975227011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_6,'Birds','Cages & Accessories','Ladders',,,,,,,
B07S1LLTK4,PIVBY,"PIVBY Bird Toy for Parrot,Swings,Ladders Rough Surface Perch Grinding Nail Parrot Ladder Toys for Parakeet Cockatiel Small and Medium Bird Birdcage Training",Pet Supplies,PIVBY,1.0,FBA,11.96,4.98,0.0,,"421,498",0.0,0,0.0,3.6x6.8x2.9,0.5,Large Standard-Size,5.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975227011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_6,'Birds','Cages & Accessories','Ladders',,,,,,,
B07Q8T6MFV,Misyue,"Misyue 9 Steps Bird Toys 15 inch Wood Bird Ladder with Ringbells, Step Parrot Ladder Swing Bridge,Bird Cage Accessories Decorative Flexible Cage Wooden Rainbow Toy Parakeet Birdcage Training",Pet Supplies,Your Zoey,1.0,FBA,9.66,4.64,0.0,,"604,594",3.0,1,0.0,5.5x6.7x2.8,0.37,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975227011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_6,'Birds','Cages & Accessories','Ladders',,,,,,,
B07DCQNYS6,Hypeety,Hypeety Bird Cage Parrot Toys Wood Perch Climbing Ladder Toy Parrot Swings Wood Bridge Ladders Perches Stand for Small Birds Parakeet Cockatiel,Pet Supplies,Hypeety Store,2.0,FBA,9.79,4.66,0.0,,"608,703",3.0,1,0.0,5.0x12.5x2.0,1.0,Large Standard-Size,9.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975227011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_6,'Birds','Cages & Accessories','Ladders',,,,,,,
B07TJVKW9J,QBLEEV,"QBLEEV Bird Ladders for Parakeets, Parrot Wooden Ladders Cage Perch Stands with Colorful Beads,",Pet Supplies,QBLEEV,,,8.95,0.0,,,"713,205",0.0,0,,,,,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975227011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_6,'Birds','Cages & Accessories','Ladders',,,,,,,
B07Q6B4W6Y,GNB PET,"GNB PET Multipurpose Wooden Puzzle Building Block Bird Intelligence Training Toy for Parrot Macaw African Greys Budgies, Colorful Wood Puzzles Box Intelligence Educational Gift for Babies",Pet Supplies,Genubi,1.0,FBA,8.99,3.76,0.0,,"738,573",3.0,1,0.0,6.0x6.0x0.3,0.2,Small Standard-Size,6.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975221011%2Cn%3A2975222011%2Cn%3A2975227011&dc&_encoding=UTF8&qid=1571886617&rnid=2975222011&ref=sr_nr_n_6,'Birds','Cages & Accessories','Ladders',,,,,,,
