ASIN,Brand,Title,Category,BuyBox,#,Fulfillment ,Price,FBA fee,Sales,Revenue,BSR,Rating,Review Count,Review Velocity,Dimensions,Weight,Size Tier,Images,Unnamed: 19,Unnamed: 20,select,url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10
B000X913V8,Espree,Espree for Kittens,Pet Supplies,Avalanche Brands,15.0,FBA,4.42,5.42,88,388.96,"23,283",4.5,115,16.0,2.7x8.0x2.0,0.9,Large Standard-Size,4.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024151011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_2,'Cats','Grooming','Shampoos & Conditioners','Shampoos',,,,,,
B072PPYC6R,Burt's Bees,Burt's Bees For Cats Dander Reducing Spray and Wipes Bundle,Pet Supplies,Happy Dog Place,2.0,FBA,20.98,7.91,71,"1,489.58","40,260",4.0,37,4.0,4.0x8.0x3.5,1.25,Large Standard-Size,4.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024151011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_2,'Cats','Grooming','Shampoos & Conditioners','Shampoos',,,,,,
B0118YYN86,Dechra,"Dechra Trizchlor 4HC Shampoo, 8 oz",Pet Supplies,Amazon,6.0,AMZ,24.99,6.94,103,"2,573.97","35,365",4.0,9,2.0,2.0x8.0x1.8,0.02,Large Standard-Size,2.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024151011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_2,'Cats','Grooming','Shampoos & Conditioners','Shampoos',,,,,,
B002CZNCZQ,Virbac,Virbac Allergroom Shampoo 16-Ounce,Pet Supplies,Amazon,8.0,AMZ,19.39,7.67,100,"1,939.00","25,023",4.5,114,3.0,2.5x8.3x2.4,1.5,Large Standard-Size,2.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024151011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_2,'Cats','Grooming','Shampoos & Conditioners','Shampoos',,,,,,
B000Y8WROU,Top Performance,"Top Performance Oatmeal Dog and Cat Shampoo, 17-Ounce",Pet Supplies,Amazon,4.0,AMZ,39.99,13.92,56,"2,239.44","70,918",4.5,80,2.0,6.1x11.3x5.9,8.95,Large Standard-Size,2.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024151011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_2,'Cats','Grooming','Shampoos & Conditioners','Shampoos',,,,,,
B07923MZ9Q,John Paul Pet,"John Paul Pet Wild Ginger Shine Spray for Dogs and Cats, Soothes Conditions Moisturizes and Revitalizes Shine, Non-Aerosol, 8-Ounce",Pet Supplies,Amazon,1.0,AMZ,3.65,3.83,73,266.45,"37,449",5.0,7,0.0,2.0x7.2x1.3,0.62,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024151011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_2,'Cats','Grooming','Shampoos & Conditioners','Shampoos',,,,,,
B00FGX4FZ2,Pet Head,Pet Head Inc Blueberry Muffin Dry Clean Cat Shampoo Spray,Pet Supplies,Amazon,3.0,AMZ,8.99,7.1,54,485.46,"71,600",3.5,52,5.0,3.9x7.5x3.7,1.15,Large Standard-Size,5.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024151011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_2,'Cats','Grooming','Shampoos & Conditioners','Shampoos',,,,,,
B000NVBY8S,Best Shot,"Best Shot Ultra Wash Shampoo, 128oz",Pet Supplies,Amazon,2.0,AMZ,39.71,13.5,87,"3,454.77","36,613",4.5,39,2.0,6.0x11.8x5.8,8.6,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024151011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_2,'Cats','Grooming','Shampoos & Conditioners','Shampoos',,,,,,
B00379MXAQ,Espree,Espree Aloe Oatbath Medicated Shampoo,Pet Supplies,Amazon,8.0,AMZ,2.91,5.2,36,104.76,"27,935",4.0,21,1.0,3.2x9.2x2.0,1.41,Large Standard-Size,2.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024151011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_2,'Cats','Grooming','Shampoos & Conditioners','Shampoos',,,,,,
B01N4RXHLX,Burt's Bees for Pets,"Burt's Bees for Dogs Natural Itch Soothing Shampoo with Honeysuckle | Anti-Itch Dog Shampoo, 32 Ounces",Pet Supplies,Amazon,2.0,AMZ,15.19,7.49,61,975.39,"40,605",4.5,10,2.0,3.1x9.7x3.1,2.2,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024151011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_2,'Cats','Grooming','Shampoos & Conditioners','Shampoos',,,,,,
B00ATM35VK,Vétoquinol,"Vetoquinol 432049 Dermal Soothe Shampoo,",Pet Supplies,ZQUARED,4.0,FBA,22.98,8.43,36,881.64,"33,305",4.0,10,0.0,2.5x8.0x2.5,1.2,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024151011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_2,'Cats','Grooming','Shampoos & Conditioners','Shampoos',,,,,,
B0078LOVD6,Davis,"Davis Pramoxine Anti-Itch Dog and Cat Shampoo, 12-Ounce",Pet Supplies,Amazon,6.0,AMZ,15.17,7.04,38,576.46,"60,851",4.0,31,3.0,1.9x6.2x1.4,0.9,Large Standard-Size,4.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024151011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_2,'Cats','Grooming','Shampoos & Conditioners','Shampoos',,,,,,
B001LU6O94,Lambert Kay,"Lambert Kay Fresh 'n Clean Flea and Tick Small Pet Conditioning Shampoo, 18-Ounce",Pet Supplies,Amazon,3.0,AMZ,7.99,5.96,44,351.56,"70,552",4.0,77,3.0,4.5x9.5x1.9,1.3,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024151011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_2,'Cats','Grooming','Shampoos & Conditioners','Shampoos',,,,,,
B000RK95B8,Groomers Edge,"Groomers Edge Emerald Black Dog and Cat Shampoo, 16-Ounce",Pet Supplies,Amazon,3.0,AMZ,13.99,6.86,45,629.55,"61,260",4.0,31,0.0,1.9x9.3x1.8,1.25,Large Standard-Size,3.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024151011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_2,'Cats','Grooming','Shampoos & Conditioners','Shampoos',,,,,,
B0002563S6,Four Paws,"Four Paws Magic Coat Cat Tearless Shampoo, 12-Ounce",Pet Supplies,Amazon,11.0,AMZ,6.75,4.29,56,378.00,"47,352",4.0,197,4.0,2.8x8.3x1.4,0.62,Large Standard-Size,3.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024151011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_2,'Cats','Grooming','Shampoos & Conditioners','Shampoos',,,,,,
B008TT4H44,Davis,"Davis KetoHexidine Shampoo Pets, 12 oz",Pet Supplies,Amazon,5.0,AMZ,17.91,7.45,61,"1,092.51","62,835",5.0,34,4.0,2.2x7.5x2.1,0.8,Large Standard-Size,4.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024151011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_2,'Cats','Grooming','Shampoos & Conditioners','Shampoos',,,,,,
B0791YT3SX,John Paul Pet,"John Paul Pet Tearless Odor Absorbing Shampoo, Clean and Fresh Low PH Formula for Puppies, Dogs, Kittens and Cats",Pet Supplies,Amazon,1.0,AMZ,37.02,13.41,33,"1,221.66","54,317",4.0,87,2.0,8.1x15.6x6.2,8.92,Large Standard-Size,6.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024151011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_2,'Cats','Grooming','Shampoos & Conditioners','Shampoos',,,,,,
B0791XLNZB,John Paul Pet,John Paul Pet Wild Ginger Shampoo for Dogs,Pet Supplies,Amazon,2.0,AMZ,9.99,6.26,41,409.59,"63,060",5.0,9,2.0,2.6x9.9x2.5,1.18,Large Standard-Size,8.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024151011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_2,'Cats','Grooming','Shampoos & Conditioners','Shampoos',,,,,,
B07FG3552C,BioSilk for Pets,BioSilk for Dogs Silk Therapy Puppy Tearless Shampoo,Pet Supplies,Amazon,4.0,AMZ,14.1,7.33,52,716.56,"37,818",4.5,160,29.0,6.4x9.4x1.7,1.77,Large Standard-Size,8.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024151011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_2,'Cats','Grooming','Shampoos & Conditioners','Shampoos',,,,,,
B01N0BMASE,Wahl Clipper,Wahl Cat No-Rinse Waterless Shampoo,Pet Supplies,Amazon,4.0,AMZ,5.97,4.18,48,286.56,"56,421",4.0,16,1.0,2.5x7.9x2.4,0.57,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024151011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_2,'Cats','Grooming','Shampoos & Conditioners','Shampoos',,,,,,
B0002DH21U,Bio-groom,"Bio-Groom Groom 'N Fresh Dog and Cat Conditioning Shampoo, 12-Ounce",Pet Supplies,Sweetner,17.0,FBA,14.86,6.99,46,683.56,"71,286",4.0,49,4.0,3.5x6.0x2.4,0.9,Large Standard-Size,4.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024151011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_2,'Cats','Grooming','Shampoos & Conditioners','Shampoos',,,,,,
B00FZ1VGNY,Pet Head,Pet Head Inc Strawberry Lemonade Fizzy Kitty Mousse Cat Cleaner,Pet Supplies,Amazon,4.0,AMZ,7.99,4.48,36,287.64,"68,819",4.0,55,0.0,3.2x6.5x1.9,0.55,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024151011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_2,'Cats','Grooming','Shampoos & Conditioners','Shampoos',,,,,,
B01FI3HVXM,Kirby,"Kirby 1 Gallon Regular Pet Shampoo, 237507",Home & Kitchen,Amazon,6.0,AMZ,25.09,10.99,30,690.00,"178,771",5.0,16,5.0,7.3x11.6x4.1,6.92,Large Standard-Size,3.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024151011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_2,'Cats','Grooming','Shampoos & Conditioners','Shampoos',,,,,,
B01GIJ1Z6E,Bodhi Dog,"All Natural Anti Itch Oatmeal Spray Or Shampoo for Dogs and Cats | Hypoallergenic Soothing Relief for Dry, Itchy, Bitten or Allergy Damaged Skin | Hot Spot Treatment | Vet and Pet Approved",Pet Supplies,Bodhi Dog,1.0,FBA,15.99,7.16,"1,557","24,896.43","5,691",4.5,"3,291",170.0,2.4x8.4x1.5,1.25,Large Standard-Size,8.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024152011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_3,'Cats','Grooming','Shampoos & Conditioners','Shampoos Plus Conditioners',,,,,,
B005CUTY4Q,Wahl,Wahl Flea & Tick Repelling Dog Shampoo for Pets – Defense Formula with Eucalyptus Cedar & Rosemary – 24 oz,Pet Supplies,Amazon,1.0,AMZ,6.99,5.81,533,"3,725.67","6,228",4.0,274,34.0,3.0x8.8x2.3,1.55,Large Standard-Size,8.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024152011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_3,'Cats','Grooming','Shampoos & Conditioners','Shampoos Plus Conditioners',,,,,,
B00KMWB8QQ,Spectrum Brands Nat Mirc,"Nature's Miracle Supreme Oatmeal Odor Control Shampoo, 16 oz.",Pet Supplies,Amazon,3.0,AMZ,2.92,5.2,265,773.80,"7,283",4.5,125,15.0,5.7x11.9x3.2,1.24,Large Standard-Size,3.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024152011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_3,'Cats','Grooming','Shampoos & Conditioners','Shampoos Plus Conditioners',,,,,,
B07PRD55G1,FIFI & ROXY FOR CATS & DOGS,"Dead Sea Cat Shampoo for Dry Itchy Skin - 2 in 1 Conditioner and Oatmeal Cat Bath Shampoo for Sensitive Skin - Cat Shower with Essential Oils, Plant Extracts, Dead Sea Minerals, 20oz - Fifi & Roxy",Pet Supplies,316 DISTRIBUTION,1.0,FBA,14.99,7.01,32,479.68,"48,022",5.0,7,0.0,3.5x9.8x1.5,1.37,Large Standard-Size,6.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024152011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_3,'Cats','Grooming','Shampoos & Conditioners','Shampoos Plus Conditioners',,,,,,
B000WNDHXC,Groomer's GOOP,"Groomers Goop Creme for Oily Coats, 14 ounce can",Pet Supplies,Memotronics,5.0,FBA,9.99,6.26,24,239.76,"90,844",4.0,27,0.0,4.3x4.4x3.0,0.9,Large Standard-Size,5.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024152011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_3,'Cats','Grooming','Shampoos & Conditioners','Shampoos Plus Conditioners',,,,,,
B07FG2SVDP,Burt's Bees for Pets,"Burt's Bees for Dogs Natural Tearless Puppy Shampoo with Buttermilk | Dog and Puppy Shampoo For Gentle Fur, 16 Ounces",Pet Supplies,Amazon,1.0,AMZ,14.55,7.44,15,218.25,"94,345",4.5,168,24.0,5.8x10.5x2.5,2.36,Large Standard-Size,9.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024152011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_3,'Cats','Grooming','Shampoos & Conditioners','Shampoos Plus Conditioners',,,,,,
B07DT6Z3F3,Burt's Bees for Pets,Burt's Bees for Dogs Natural Oatmeal Conditioner with Colloidal Oat Flour and Honey,Pet Supplies,Amazon,1.0,AMZ,18.04,7.47,22,396.88,"47,360",4.5,797,150.0,5.3x11.1x2.1,1.44,Large Standard-Size,11.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024152011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_3,'Cats','Grooming','Shampoos & Conditioners','Shampoos Plus Conditioners',,,,,,
B01MQSNYTK,Vet Recommended,"Vet Recommended Waterless Cat Shampoo & Conditioner - Apple Extract (8 Oz/240 ml). Simple Spray & Easy to Use. for Sensitive Skin, Detergent and Alcohol Free. Made in USA",Pet Supplies,Dalvia Group,1.0,FBA,12.97,5.23,31,402.07,"78,730",3.5,38,1.0,1.9x8.0x1.9,0.62,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024152011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_3,'Cats','Grooming','Shampoos & Conditioners','Shampoos Plus Conditioners',,,,,,
B0007CZ696,Groomer's GOOP,Groomers Goop for Oily Coats 28 oz. Can,Pet Supplies,The Top Value Store,3.0,MFN,15.48,6.67,29,272.60,"106,635",4.0,28,3.0,5.1x5.8x4.7,1.9,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024152011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_3,'Cats','Grooming','Shampoos & Conditioners','Shampoos Plus Conditioners',,,,,,
B0002YFP9U,Bio Derm,"Bio-Groom, Protein Lanolin Sulfate-Free Tear Free Shampoo - 32 oz",Pet Supplies,Sweetner,14.0,FBA,23.99,10.0,16,383.84,"78,917",5.0,25,0.0,3.2x10.4x1.7,5.45,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024152011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_3,'Cats','Grooming','Shampoos & Conditioners','Shampoos Plus Conditioners',,,,,,
B07B19TD9H,Douxo,Douxo (Sogeval) Seborrhea Shampoo for Dogs & Cats – Topical Solution for Kerato-Seborrheic Conditions,Pet Supplies,Authentic Wares,1.0,FBA,39.97,10.76,7,279.79,"66,772",4.0,64,7.0,3.5x8.0x1.9,1.26,Large Standard-Size,2.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024152011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_3,'Cats','Grooming','Shampoos & Conditioners','Shampoos Plus Conditioners',,,,,,
B071PDDM9Z,TropiClean,"TropiClean Pet Grooming Bundle, 1 Each: Papaya & Coconut Luxury 2-in-1 Shampoo and Conditioner, and Freshening Papaya Mist Deoderizing Spray",Pet Supplies,MerlinsMart,7.0,FBA,20.04,8.27,11,220.44,"142,481",4.0,5,0.0,4.6x9.6x2.6,2.17,Large Standard-Size,3.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024152011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_3,'Cats','Grooming','Shampoos & Conditioners','Shampoos Plus Conditioners',,,,,,
B00JHPBGB6,Davis,"Davis PALS12 Protein, Aloe and Lanolin Pet Shampoo, 12 oz",Pet Supplies,Amazon,4.0,AMZ,15.24,7.05,3,45.72,"151,535",0.0,0,0.0,2.3x7.6x2.3,0.95,Large Standard-Size,3.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024152011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_3,'Cats','Grooming','Shampoos & Conditioners','Shampoos Plus Conditioners',,,,,,
B000F4OXEA,Groomer's GOOP,Groomers Goop for Oily Coats 16 oz. Bottle,Pet Supplies,The Top Value Store,3.0,FBA,14.99,7.01,6,89.94,"172,933",3.0,8,0.0,3.4x8.3x1.6,1.05,Large Standard-Size,2.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024152011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_3,'Cats','Grooming','Shampoos & Conditioners','Shampoos Plus Conditioners',,,,,,
B07452R4KG,Greenbone,Greenbone All Natural Pet Shampoo,Pet Supplies,Amazon,3.0,AMZ,8.99,6.11,10,89.90,"206,606",5.0,8,0.0,3.0x7.4x3.0,1.26,Large Standard-Size,3.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024152011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_3,'Cats','Grooming','Shampoos & Conditioners','Shampoos Plus Conditioners',,,,,,
B07JQDRLQH,Breezytail,Breezytail PetO'Cera Body Wash for Cat - Ceramide Infused Cat Shampoo | Cat Skin & Coat Care Shampoo | Veterinarian Formulated Hypoallergenic Cat Shampoo 10.14oz,Pet Supplies,Breezytail Inc,1.0,FBA,21.3,7.96,4,85.20,"221,799",5.0,3,0.0,4.3x8.6x2.2,0.81,Large Standard-Size,6.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024152011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_3,'Cats','Grooming','Shampoos & Conditioners','Shampoos Plus Conditioners',,,,,,
B017WRZZ9Y,Davis,"Davis Conditioning Pet Shampoo, 12 oz",Pet Supplies,Amazon,4.0,AMZ,15.71,7.12,2,31.42,"228,886",5.0,3,0.0,3.9x8.3x3.1,0.97,Large Standard-Size,3.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024152011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_3,'Cats','Grooming','Shampoos & Conditioners','Shampoos Plus Conditioners',,,,,,
B00KQHJU30,Groomer's GOOP,"GROOMER'S GOOP Crème Degreaser Can for Oily Coats, 4.5-Pound",Pet Supplies,The Top Value Store,2.0,FBA,26.99,10.45,9,242.91,"42,148",4.5,10,0.0,5.7x8.4x5.7,4.85,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024152011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_3,'Cats','Grooming','Shampoos & Conditioners','Shampoos Plus Conditioners',,,,,,
B07BJ8MT4C,Burt's Bees for Pets,Burt's Bees Dogs All-Natural Shampoos Conditioners | Best Dog Shampoo All Dogs Puppies,Pet Supplies,Amazon,2.0,AMZ,31.1,11.77,82,"2,550.20","258,943",4.0,133,17.0,7.8x9.3x5.4,7.13,Large Standard-Size,9.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024152011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_3,'Cats','Grooming','Shampoos & Conditioners','Shampoos Plus Conditioners',,,,,,
B01AUWS67Q,Earthbath,Earthbath All Natural Pet Shampoo,Pet Supplies,One Way Pet,3.0,FBA,21.99,8.56,0,,"272,701",4.5,"3,255",222.0,4.9x5.7x2.5,2.34,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975274011%2Cn%3A3024152011&dc&_encoding=UTF8&qid=1571886027&rnid=2975274011&ref=sr_nr_n_3,'Cats','Grooming','Shampoos & Conditioners','Shampoos Plus Conditioners',,,,,,
